ID_Empleado,Cargo,Edad,Salario,Horas_trabajadas,Nivel_Educativo
E02590,Asistente Administrativo,42,2369000,160,Tecnólogo
E02591,Asistente Administrativo,43,2097066,177,Técnico
E02592,Asistente Administrativo,22,2955023,203,Tecnólogo
E02593,Asistente Administrativo,25,2519164,218,Tecnólogo
E02594,Asistente Administrativo,43,2745628,162,Tecnólogo
E02595,Asistente Administrativo,32,2478141,162,Técnico
E02596,Asistente Administrativo,44,2029264,229,Técnico
E02597,Asistente Administrativo,27,2542240,204,Técnico
E02598,Asistente Administrativo,30,2561686,225,Tecnólogo
E02599,Asistente Administrativo,41,2184263,225,Tecnólogo
E02600,Asistente Administrativo,42,2572200,181,Técnico
E02601,Asistente Administrativo,44,2382248,168,Tecnólogo
E02602,Asistente Administrativo,31,2616016,166,Tecnólogo
E02603,Asistente Administrativo,25,1933137,220,Técnico
E02604,Asistente Administrativo,40,2017038,177,Técnico
E02605,Asistente Administrativo,36,2508104,193,Tecnólogo
E02606,Asistente Administrativo,35,2211243,166,Tecnólogo
E02607,Asistente Administrativo,22,2087453,211,Técnico
E02608,Asistente Administrativo,22,2374846,180,Tecnólogo
E02609,Asistente Administrativo,32,2351727,222,Tecnólogo
E02610,Asistente Administrativo,43,2528896,226,Tecnólogo
E02611,Asistente Administrativo,27,2685902,175,Tecnólogo
E02612,Asistente Administrativo,31,1656428,229,Técnico
E02613,Asistente Administrativo,23,2101068,175,Técnico
E02614,Asistente Administrativo,35,2345027,191,Tecnólogo
E02615,Asistente Administrativo,39,2019497,218,Técnico
E02616,Asistente Administrativo,41,2494916,162,Tecnólogo
E02617,Asistente Administrativo,41,1750027,194,Tecnólogo
E02618,Asistente Administrativo,26,1973236,193,Técnico
E02619,Asistente Administrativo,40,2411953,208,Tecnólogo
E02620,Asistente Administrativo,34,2423215,188,Tecnólogo
E02621,Asistente Administrativo,32,2668544,183,Tecnólogo
E02622,Asistente Administrativo,42,2721620,196,Tecnólogo
E02623,Asistente Administrativo,29,2807327,223,Tecnólogo
E02624,Asistente Administrativo,44,2218446,183,Técnico
E02625,Asistente Administrativo,31,2284805,203,Técnico
E02626,Asistente Administrativo,31,2135319,168,Técnico
E02627,Asistente Administrativo,31,2313096,199,Tecnólogo
E02628,Asistente Administrativo,26,2759440,167,Tecnólogo
E02629,Asistente Administrativo,44,2375011,223,Tecnólogo
E02630,Asistente Administrativo,25,2472400,198,Tecnólogo
E02631,Asistente Administrativo,38,2074910,196,Tecnólogo
E02632,Asistente Administrativo,39,2431394,206,Tecnólogo
E02633,Asistente Administrativo,35,2087825,218,Técnico
E02634,Asistente Administrativo,42,2315223,220,Tecnólogo
E02635,Asistente Administrativo,25,2459948,220,Técnico
E02636,Asistente Administrativo,36,1984945,170,Técnico
E02637,Asistente Administrativo,29,1899812,203,Técnico
E02638,Asistente Administrativo,22,2291558,217,Técnico
E02639,Asistente Administrativo,28,2070657,215,Técnico
E02640,Asistente Administrativo,29,2149868,187,Técnico
E02641,Asistente Administrativo,34,1929934,196,Técnico
E02642,Asistente Administrativo,33,1978709,206,Tecnólogo
E02643,Asistente Administrativo,29,2072283,186,Tecnólogo
E02644,Asistente Administrativo,44,2300720,216,Tecnólogo
E02645,Asistente Administrativo,34,1808154,206,Técnico
E02646,Asistente Administrativo,36,2359385,203,Tecnólogo
E02647,Asistente Administrativo,36,2111291,190,Técnico
E02648,Asistente Administrativo,33,2732013,193,Tecnólogo
E02649,Asistente Administrativo,36,2294359,219,Técnico
E02650,Asistente Administrativo,26,2177239,214,Tecnólogo
E02651,Asistente Administrativo,40,2371165,215,Tecnólogo
E02652,Asistente Administrativo,23,2106228,186,Técnico
E02653,Asistente Administrativo,26,2125635,203,Tecnólogo
E02654,Asistente Administrativo,34,2033462,215,Técnico
E02655,Asistente Administrativo,35,2240231,198,Técnico
E02656,Asistente Administrativo,31,1994480,205,Tecnólogo
E02657,Asistente Administrativo,41,2380967,225,Técnico
E02658,Asistente Administrativo,36,2463217,225,Tecnólogo
E02659,Asistente Administrativo,27,2791338,193,Tecnólogo
E02660,Asistente Administrativo,27,2389527,187,Tecnólogo
E02661,Asistente Administrativo,37,2460010,191,Técnico
E02662,Asistente Administrativo,39,1951349,196,Técnico
E02663,Asistente Administrativo,36,2262357,219,Técnico
E02664,Asistente Administrativo,39,2069966,195,Tecnólogo
E02665,Asistente Administrativo,38,2108342,182,Técnico
E02666,Asistente Administrativo,22,2346131,229,Técnico
E02667,Asistente Administrativo,25,1945268,223,Técnico
E02668,Asistente Administrativo,33,2391979,179,Técnico
E02669,Asistente Administrativo,26,2602608,203,Técnico
E02670,Asistente Administrativo,24,2165022,198,Técnico
E02671,Asistente Administrativo,25,2007309,186,Tecnólogo
E02672,Asistente Administrativo,43,1943385,223,Técnico
E02673,Asistente Administrativo,43,2542314,203,Tecnólogo
E02674,Asistente Administrativo,29,2522774,216,Tecnólogo
E02675,Asistente Administrativo,31,2510749,182,Técnico
E02676,Asistente Administrativo,38,2359464,208,Tecnólogo
E02677,Asistente Administrativo,23,2368227,211,Técnico
E02678,Asistente Administrativo,44,2265291,221,Técnico
E02679,Asistente Administrativo,37,2279258,199,Técnico
E02680,Asistente Administrativo,39,2345550,189,Técnico
E02681,Asistente Administrativo,22,1757017,227,Técnico
E02682,Asistente Administrativo,22,2453133,172,Tecnólogo
E02683,Asistente Administrativo,39,2376859,226,Tecnólogo
E02684,Asistente Administrativo,36,2290399,167,Técnico
E02685,Asistente Administrativo,30,2332318,223,Técnico
E02686,Asistente Administrativo,26,2340950,185,Tecnólogo
E02687,Asistente Administrativo,41,2315730,184,Tecnólogo
E02688,Asistente Administrativo,35,2446643,214,Técnico
E02689,Asistente Administrativo,22,2422959,197,Tecnólogo
E02690,Asistente Administrativo,32,2474438,212,Técnico
E02691,Asistente Administrativo,36,2251885,160,Tecnólogo
E02692,Asistente Administrativo,40,2128804,176,Técnico
E02693,Asistente Administrativo,30,2155675,176,Técnico
E02694,Asistente Administrativo,41,2277220,171,Técnico
E02695,Asistente Administrativo,26,2419784,177,Tecnólogo
E02696,Asistente Administrativo,34,2662956,201,Tecnólogo
E02697,Asistente Administrativo,39,2254082,196,Tecnólogo
E02698,Asistente Administrativo,41,2165752,172,Técnico
E02699,Asistente Administrativo,30,2602385,162,Tecnólogo
E02700,Asistente Administrativo,22,2648008,222,Tecnólogo
E02701,Asistente Administrativo,23,2466988,207,Técnico
E02702,Asistente Administrativo,34,2269967,222,Tecnólogo
E02703,Asistente Administrativo,41,1975128,171,Tecnólogo
E02704,Asistente Administrativo,43,2285223,219,Técnico
E02705,Asistente Administrativo,37,2726818,172,Tecnólogo
E02706,Asistente Administrativo,37,2328570,182,Tecnólogo
E02707,Asistente Administrativo,41,2194811,164,Técnico
E02708,Asistente Administrativo,22,2657988,198,Tecnólogo
E02709,Asistente Administrativo,32,2641619,194,Tecnólogo
E02710,Asistente Administrativo,35,2345331,160,Técnico
E02711,Asistente Administrativo,30,2689639,165,Tecnólogo
E02712,Asistente Administrativo,41,2265822,208,Tecnólogo
E02713,Asistente Administrativo,44,2413130,186,Tecnólogo
E02714,Asistente Administrativo,33,2219499,176,Tecnólogo
E02715,Asistente Administrativo,25,2722975,221,Tecnólogo
E02716,Asistente Administrativo,24,2435628,202,Técnico
E02717,Asistente Administrativo,36,2472676,170,Tecnólogo
E02718,Asistente Administrativo,24,2299150,202,Tecnólogo
E02719,Asistente Administrativo,34,2548375,229,Tecnólogo
E02720,Asistente Administrativo,22,2433563,215,Técnico
E02721,Asistente Administrativo,42,2285113,201,Técnico
E02722,Asistente Administrativo,31,2603355,194,Tecnólogo
E02723,Asistente Administrativo,40,2360715,179,Técnico
E02724,Asistente Administrativo,29,2429450,215,Tecnólogo
E02725,Asistente Administrativo,27,2208432,212,Técnico
E02726,Asistente Administrativo,23,2384777,226,Tecnólogo
E02727,Asistente Administrativo,40,2090502,175,Tecnólogo
E02728,Asistente Administrativo,28,2370587,216,Técnico
E02729,Asistente Administrativo,26,2354582,161,Técnico
E02730,Asistente Administrativo,40,2525894,187,Tecnólogo
E02731,Asistente Administrativo,33,2261984,192,Tecnólogo
E02732,Asistente Administrativo,42,2323148,220,Tecnólogo
E02733,Asistente Administrativo,33,1860855,206,Técnico
E02734,Asistente Administrativo,27,2078981,198,Técnico
E02735,Asistente Administrativo,43,2348889,164,Tecnólogo
E02736,Asistente Administrativo,29,2093096,212,Técnico
E02737,Asistente Administrativo,31,2272428,218,Tecnólogo
E02738,Asistente Administrativo,31,2313935,160,Técnico
E02739,Asistente Administrativo,23,2841633,164,Tecnólogo
E02740,Asistente Administrativo,37,2111016,183,Técnico
E02741,Asistente Administrativo,22,2379562,173,Tecnólogo
E02742,Asistente Administrativo,32,2158381,172,Técnico
E02743,Asistente Administrativo,39,2144161,193,Técnico
E02744,Asistente Administrativo,40,2202784,220,Técnico
E02745,Asistente Administrativo,35,2141412,172,Tecnólogo
E02746,Asistente Administrativo,25,2479559,163,Técnico
E02747,Asistente Administrativo,24,2371987,172,Tecnólogo
E02748,Asistente Administrativo,44,2421488,194,Técnico
E02749,Asistente Administrativo,40,2134539,176,Técnico
E02750,Asistente Administrativo,43,2158127,177,Tecnólogo
E02751,Asistente Administrativo,35,2819442,160,Tecnólogo
E02752,Asistente Administrativo,39,2120428,164,Técnico
E02753,Asistente Administrativo,24,2172549,225,Técnico
E02754,Asistente Administrativo,29,2587461,176,Tecnólogo
E02755,Asistente Administrativo,35,2542175,175,Tecnólogo
E02756,Asistente Administrativo,29,2799215,181,Tecnólogo
E02757,Asistente Administrativo,24,2621162,181,Técnico
E02758,Asistente Administrativo,30,2443577,208,Tecnólogo
E02759,Asistente Administrativo,22,2706400,168,Técnico
E02760,Asistente Administrativo,25,2949132,164,Tecnólogo
E02761,Asistente Administrativo,38,2230516,199,Técnico
E02762,Asistente Administrativo,24,2228692,206,Técnico
E02763,Asistente Administrativo,38,2382428,211,Tecnólogo
E02764,Asistente Administrativo,28,2636601,181,Técnico
E02765,Asistente Administrativo,32,2013127,169,Técnico
E02766,Asistente Administrativo,39,2432464,191,Técnico
E02767,Asistente Administrativo,31,2428178,207,Tecnólogo
E02768,Asistente Administrativo,43,1907667,206,Técnico
E02769,Asistente Administrativo,29,2217079,218,Tecnólogo
E02770,Asistente Administrativo,30,2438175,190,Tecnólogo
E02771,Asistente Administrativo,38,2702285,190,Tecnólogo
E02772,Asistente Administrativo,24,2371080,179,Tecnólogo
E02773,Asistente Administrativo,44,2401027,224,Tecnólogo
E02774,Asistente Administrativo,31,2266226,210,Técnico
E02775,Asistente Administrativo,32,2368070,215,Tecnólogo
E02776,Asistente Administrativo,23,2228042,170,Técnico
E02777,Asistente Administrativo,33,2168051,183,Técnico
E02778,Asistente Administrativo,31,2492405,165,Tecnólogo
E02779,Asistente Administrativo,43,2202290,163,Tecnólogo
E02780,Asistente Administrativo,23,2100788,208,Técnico
E02781,Asistente Administrativo,37,2460274,184,Tecnólogo
E02782,Asistente Administrativo,28,2403805,176,Técnico
E02783,Asistente Administrativo,35,2223065,206,Tecnólogo
E02784,Asistente Administrativo,42,1956172,174,Técnico
E02785,Asistente Administrativo,41,2665806,225,Tecnólogo
E02786,Asistente Administrativo,27,2414232,173,Tecnólogo
E02787,Asistente Administrativo,38,2027846,161,Tecnólogo
E02788,Asistente Administrativo,43,2275360,162,Técnico
E02789,Asistente Administrativo,38,2227763,182,Técnico
E02790,Asistente Administrativo,30,2280566,182,Técnico
E02791,Asistente Administrativo,23,2018443,185,Técnico
E02792,Asistente Administrativo,33,1882893,167,Técnico
E02793,Asistente Administrativo,29,2267860,182,Técnico
E02794,Asistente Administrativo,42,2209758,208,Tecnólogo
E02795,Asistente Administrativo,34,2111388,178,Técnico
E02796,Asistente Administrativo,33,2032735,191,Técnico
E02797,Asistente Administrativo,26,2478265,226,Tecnólogo
E02798,Asistente Administrativo,32,1904938,191,Técnico
E02799,Asistente Administrativo,43,1993177,190,Tecnólogo
E02800,Asistente Administrativo,42,2205896,185,Técnico
E02801,Asistente Administrativo,44,2099811,193,Tecnólogo
E02802,Asistente Administrativo,22,2054486,220,Técnico
E02803,Asistente Administrativo,24,2284616,223,Técnico
E02804,Asistente Administrativo,24,2623337,171,Tecnólogo
E02805,Asistente Administrativo,38,2228576,194,Técnico
E02806,Asistente Administrativo,35,2734584,183,Tecnólogo
E02807,Asistente Administrativo,30,2701782,217,Tecnólogo
E02808,Asistente Administrativo,22,2673309,168,Tecnólogo
E02809,Asistente Administrativo,31,2099735,182,Técnico
E02810,Asistente Administrativo,40,1966014,200,Técnico
E02811,Asistente Administrativo,38,1943260,205,Técnico
E02812,Asistente Administrativo,41,2175389,186,Técnico
E02813,Asistente Administrativo,25,2343917,219,Técnico
E02814,Asistente Administrativo,32,2447867,193,Tecnólogo
E02815,Asistente Administrativo,33,2343326,163,Tecnólogo
E02816,Asistente Administrativo,29,2458114,207,Tecnólogo
E02817,Asistente Administrativo,27,2149753,188,Tecnólogo
E02818,Asistente Administrativo,36,1909055,199,Técnico
E02819,Asistente Administrativo,31,2223979,212,Técnico
E02820,Asistente Administrativo,28,2305541,200,Tecnólogo
E02821,Asistente Administrativo,42,2577056,218,Técnico
E02822,Asistente Administrativo,43,1992949,216,Técnico
E02823,Asistente Administrativo,22,2231063,227,Técnico
E02824,Asistente Administrativo,35,2296971,190,Técnico
E02825,Asistente Administrativo,38,1868799,182,Tecnólogo
E02826,Asistente Administrativo,39,2227963,205,Tecnólogo
E02827,Asistente Administrativo,32,2029681,220,Técnico
E02828,Asistente Administrativo,44,1783321,190,Técnico
E02829,Asistente Administrativo,24,1936450,197,Técnico
E02830,Asistente Administrativo,29,2115346,177,Técnico
E02831,Asistente Administrativo,31,2359690,199,Técnico
E02832,Asistente Administrativo,41,2448273,160,Técnico
E02833,Asistente Administrativo,44,2361600,175,Técnico
E02834,Asistente Administrativo,28,2306244,169,Tecnólogo
E02835,Asistente Administrativo,43,2508378,214,Tecnólogo
E02836,Asistente Administrativo,36,2183852,203,Tecnólogo
E02837,Asistente Administrativo,34,3023454,196,Tecnólogo
E02838,Asistente Administrativo,30,1823776,211,Tecnólogo
E02839,Asistente Administrativo,39,2372837,214,Técnico
E02840,Asistente Administrativo,23,2143666,214,Tecnólogo
E02841,Asistente Administrativo,24,2549861,190,Tecnólogo
E02842,Asistente Administrativo,41,2608356,218,Técnico
E02843,Asistente Administrativo,42,2746664,224,Tecnólogo
E02844,Asistente Administrativo,36,2194014,196,Técnico
E02845,Asistente Administrativo,33,2268977,225,Técnico
E02846,Asistente Administrativo,33,2415249,199,Tecnólogo
E02847,Asistente Administrativo,37,2667347,177,Tecnólogo
E02848,Asistente Administrativo,34,2588249,170,Tecnólogo
E02849,Asistente Administrativo,33,2554873,223,Técnico
E02850,Asistente Administrativo,23,2656613,187,Tecnólogo
E02851,Asistente Administrativo,36,2024553,200,Técnico
E02852,Asistente Administrativo,34,2135086,197,Tecnólogo
E02853,Asistente Administrativo,34,2362628,186,Tecnólogo
E02854,Asistente Administrativo,29,2514860,221,Tecnólogo
E02855,Asistente Administrativo,34,2676121,192,Técnico
E02856,Asistente Administrativo,36,2140460,205,Tecnólogo
E02857,Asistente Administrativo,28,2314569,172,Tecnólogo
E02858,Asistente Administrativo,40,2836060,209,Tecnólogo
E02859,Asistente Administrativo,23,2731543,163,Tecnólogo
E02860,Asistente Administrativo,25,1897627,187,Técnico
E02861,Asistente Administrativo,24,2184678,226,Técnico
E02862,Asistente Administrativo,30,2109144,174,Técnico
E02863,Asistente Administrativo,39,2630905,209,Tecnólogo
E02864,Asistente Administrativo,31,1751469,208,Técnico
E02865,Asistente Administrativo,33,2276636,174,Tecnólogo
E02866,Asistente Administrativo,44,2263347,209,Técnico
E02867,Asistente Administrativo,39,2281221,222,Técnico
E02868,Asistente Administrativo,22,2561311,165,Tecnólogo
E02869,Asistente Administrativo,35,2394947,199,Tecnólogo
E02870,Asistente Administrativo,43,2234573,185,Tecnólogo
E02871,Asistente Administrativo,31,2148712,212,Técnico
E02872,Asistente Administrativo,34,2215928,174,Técnico
E02873,Asistente Administrativo,26,2536827,211,Tecnólogo
E02874,Asistente Administrativo,28,1894409,220,Técnico
E02875,Asistente Administrativo,22,2484619,181,Tecnólogo
E02876,Asistente Administrativo,23,2281092,226,Tecnólogo
E02877,Asistente Administrativo,38,2495494,168,Técnico
E02878,Asistente Administrativo,39,2426683,205,Tecnólogo
E02879,Asistente Administrativo,34,1957408,222,Tecnólogo
E02880,Asistente Administrativo,27,2082627,220,Técnico
E02881,Asistente Administrativo,32,2463020,167,Técnico
E02882,Asistente Administrativo,41,2675953,175,Tecnólogo
E02883,Asistente Administrativo,24,2026550,176,Técnico
E02884,Asistente Administrativo,26,2108903,184,Tecnólogo
E02885,Asistente Administrativo,24,1916294,218,Técnico
E02886,Asistente Administrativo,31,2709472,228,Tecnólogo
E02887,Asistente Administrativo,41,1970274,177,Técnico
E02888,Asistente Administrativo,34,1937168,225,Tecnólogo
